comment,context
뭐래,"['배복주, “이준석 대표에게 한 이야기는 공감정치 하시라는 당부였다” ??', '그러는 배복주는 왜 이준석이 던진 메세지와 시민들의 불편에 대해 공감은 안했을까?? 갈라치기니 혐오니 프레임 씌우는게 공감과 협의의 정치냐, \xa0아니면 이준석처럼 전장연과 토론하고 공통분모를 찾아가는게 공감정치냐. 역하다. 상황에 따라 말바꾸기가 습관인 정치인은 좀 싫네. \xa0차라리 과거 발언에 솔찍했으면 달리 보려 했건만. ㅡㅡㅡㅡㅡㅡㅡㅡ https:www.fmkorea.com6697741920 배복주, “천하람이 나를 대화할 가치도 없는 인사로 이야기 했다” ??', '난 ㅈㄴ 싫음']"
조직표가 있나보지 아니면 이유가없음,"['내가 웬만하면 개인욕은 안할랬는데', '박원석 개그하냐? 이준석이 합당의 진의가 의심된다니까 우리도 너 싫어하는 사람 많아~ (합당 이야기때 상대당 당대표를 ㅂㅅ만드며) 전장연 마누라지만 너를 비판한 적은 없어~ (22년 정의당 부대표 신분일때 기사) http:www.redian.orgarchive160761 뭐 합당이 무슨 당근거래냐? 겁나 후려치네 ㅋㅋㅋ 이러다가 김건희랑 윤석열이 관계없단 소리도 하겠다?', 'ㄹㅇ']"
둘이 동지래 ㅡ0ㅡ,"['아니 배복주는 왜 탈당하고 박원석이랑 함께 하는거냐?', '그냥 가만히 정의당 있었으면 비례승계로 국회의원 달았는데 그렇다고 전장연 대표 부인이라 개혁신당이랑 같이 할 수도 없고ㅋㅋㅋㅋ 대체 무슨 생각으로 정의당 탈당하고 3지대로 나온거임? 무슨 이득이 있다고???']"
개혁신당이  안합치는이유,"['영상] 이준석: 전장연 보면 개혁신당 지지자들은 표 안찍는다', '', '준석이 바보 아니다', '준석이 바보 아니다']"
박경석,"['노인회 김호일 vs 전장연 박경석 누가 더 혐임?', 'Vs', '전장연']"
배복주 내라 그럼,"['전장연 갈라치기 이준석이 개혁이라니…대항 후보 낼 것', '전국장애인차별철폐연대(전장연)가 개혁신당 창당을 추진하는 이준석 전 국민의힘 대표를 향해 갈라치기부터 하지 말라고 꼬집었다. 박경석 전장연 상임공동대표는 17일 뉴시스와의 전화 인터뷰에서 잊을만하면 우리를 걸고 넘어져 자신들의 행동을 정당화하고, 우리를 불법적인 단체로 갈라치는데 좀 그러지 말라며 이같이 말했다. 신당 정강정책위원장을 맡은 이 전 대표는 오는 20일께 개혁신당을 당명으로 한 신당을 창당할 예정이다. https:n.news.naver.commnewsarticle0030012324938?sid=102 낼 후보라도 있냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '이거는 오히려 좋아']"
너무 고맙고 ㅋㅋㅋㅋ,"['전장연 갈라치기 이준석이 개혁이라니…대항 후보 낼 것', '이에 대해 박 대표는 오렌지색을 상징으로 하자고 한달 전에 결정을 했다며 그런데 어젯밤에 이 전 대표가 똑같은 걸 키 색상이라고 해서 이러다 뺏기겠다해서 알리게 됐다고 설명했다. 나아가 우리는 제도권 내에 공직선거법에 규정되는 당은 아닌 가짜정당이라면서도 이 전 대표가 어느 지역구에 나오든 거기 후보를 낼 생각이라고 했다. https:n.news.naver.commnewsarticle0030012324938?sid=100 개준스기 ㅈ됐넹 이런..', '일단 원칙과 상식과는 같이 안가겠네 ㅋㅋㅋㅋ']"
캬 전장연이 개혁신당을 도와주는구나 그냥 고맙다 ㅋㅋ,"['전장연 갈라치기 이준석이 개혁이라니…대항 후보 낼 것', '이에 대해 박 대표는 오렌지색을 상징으로 하자고 한달 전에 결정을 했다며 그런데 어젯밤에 이 전 대표가 똑같은 걸 키 색상이라고 해서 이러다 뺏기겠다해서 알리게 됐다고 설명했다. 나아가 우리는 제도권 내에 공직선거법에 규정되는 당은 아닌 가짜정당이라면서도 이 전 대표가 어느 지역구에 나오든 거기 후보를 낼 생각이라고 했다. https:n.news.naver.commnewsarticle0030012324938?sid=100 개준스기 ㅈ됐넹 이런..', '니들때문에 등교길 막히고 출근길 막힌거 생각하면 진짜 찢어버리고 싶거든 개 씨발련들아?']"
이준석 - 단추,"['셋 다 핵폭탄 하나씩 들고있네', '이낙지 - 복어 반칙과 몰상식 - 전장연 해로운 선택 - 롤대리, 촉어 그냥 니들끼리 합쳐', '복어는 강원도고 그 부친이 친문핵심과 엄청 친분이 있다.  니들은 민주당을 몰라도 너무 몰라.  이재명이 복어를 데리고 온줄 알고 있는거만 봐도 ㅋㅋ  복어 들어올때 개딸들이 얼마나 발작했는데 ㅋ']"
진짜 제발 어떤 새끼들 와도 참고 또 참을테니 전장연은 안돼,"['나한텐 전장연 대표 부인보단 차라리 류금이 낫다', '응 그니까 똥(전장연)보다 오줌(류금)이 낫다는 뜻이야 오줌 올려치기가 아니고 둘다 오물인 건 같아 둘이랑 연대하라는 건 오물 쳐먹으란 소리야', '전장연은 묻히지 말자 제발']"
