comment,context
전형적인 겉멋만 추구하는 패션 좌파,"['한동훈을 관통하는 70년대생 강남패션좌파 코드', '보수층의 지지를 받지만 보수를 개돼지로 보고, 좌익적 세계관이 멋진 것이다 하는 마인드가 깔려 있는 게 공통점임 이건 김건희에게도 적용되는 부분인데, 김건희야 뭐 녹취록이나 개 식용 금지 법안 같은 황당한 좌파법안 미는 걸로 유명하기도 하고, 그 이전부터 페이스북 팔로우 목록에 죄다 좌파밖에 없었던 건 더 유명하니까 굳이 더 말하진 않겠음 검사로서가 아닌, 정치인으로서의 한동훈의 세계관이 어떤지 알 수 있는 첫 신호가 비서실장 및 비대위원 임명인데 비서실장으로 임명한 김형동이 어떤 인물이냐면 북한 지령받은 간첩으로 의심받고 있는 민노총 간부 석권호와 동지관계인 사람임. 거기다 문재인 정권이랑 똑같이 공공의대 주장하는 양반이고 번외로 부인이 조선족인데(토종 중국인 아님), 왜 한국국적 취득하지 않냐는 말에 장인이 중국공산당 고위간부여서 승진에 영향 미칠까봐 국적 유지하라 했다고.. 이 외에도 전장연 고위간부의 배우자가 의원실 보좌관으로 활동하고 있는 전장연 프락치 김예지 의원이나 뭐 주사파 출신 민경우, 참여연대 출신 김경률 등 걍 저 마인드 기저엔 좌파가 멋있는거야 라는 70 강남좌파코드가 깔려있다고 봐야 함']"
진행도 못하고 나보다 더 정알못임 공부는 좀 하고 나와야지,"['정치인싸 이선영은 보면 볼수록 좆같네 ㅋㅋㅋ', '시위가 있기 전에, 이준석 대표가 그렇게 수호하고 싶었던 선량한 대다수의 시민들이 불편을 겪기 전에 필요한 법과 제도를 구축했어야 했다. 그렇게 하지 못한 곳에 책임이 있다. 실은, 이 대표가 속한 입법부에서 자기 할 일을 못 했기 때문에 모두가 불행한 출근길을 겪어야 했던 것이다. 그렇기에 이 대표는 그에게 쏟아지는 목소리가 이유 없는 혐오가 아니라 주어진 소임을 잘 하라는 ‘비판’이며, 거꾸로 그가 전장연에게 한 말은 그만한 이유가 있는 행동임에도 불구하고 내뱉은 ‘혐오’라는 것을 알아야 한다. 꼭 대놓고 ‘미워한다’, ‘싫다’, ‘꺼린다’라는 말을 해야만 혐오인 것은 아니다. 팩트체크를 마치며, 누가 사과할 일인지 이준석 대표가 이제는 헛갈리지 않길 바란다. https:www.mediatoday.co.krnewsarticleView.html?idxno=303362&lnu=4014945225&mykey=MDAwOTk4NDMyODgxNA== 저런 지랄은 다 떨어놓고 지난주 파란옷 입었다고 욕먹었다 그래서 오늘 이옷 입었다 이딴 개소리 하는거보니 어이가 없네 사상은 ㅈ같아 진행능력도 ㅈ같아 저런 개소리 싸질러도 면상 원툴로 먹고 사니 세상 살기는 편하겠다 씨발 부럽네', '장애인 시위에 반대하고 싶지 않지만,  장애인단체의 요구가 과연 물리적으로 가능한 부분이 있는지...4호선에 엘리베이터 설치해달라고 요구하는데,,,그게 지하철 공간 구조상 가능한지....의문이다.']"
포텐보면 ㅈ같이 꽤 자주 지던데... 어케 참노 부산인들 ㅋㅋ,"['부산에서 있었던 전장연 사건', '올해 6월', '+ 그냥 사람들이 단체로 끌어내서 내려 이씨발럼아 하고 지하철밖으로 뺴냄 ㅋㅋㅋㅋ']"
진짜 나치처럼 해주면 살려달라 울고불고 지랄났을텐데 ㅋㅋ,"['전장연 최신 근황', '혜화역 안에 울타리 쳐버림 그리고 침묵시위한다고 역안에서 피켓들고 있다가 경찰이 끌고 나가니까 경찰들한테 “니들이 나치냐”하고 어제 라이브 방송으로 그러더라', '이씨발놈들때문에 와이프가 고생한거 생각하면 진짜']"
이동 존나잘하네,"['전장연 최신 근황', '혜화역 안에 울타리 쳐버림 그리고 침묵시위한다고 역안에서 피켓들고 있다가 경찰이 끌고 나가니까 경찰들한테 “니들이 나치냐”하고 어제 라이브 방송으로 그러더라', '진짜 나치였으면 저 선생님들은 이세상에 없...']"
하 구속좀,"['전장연 내일 출근길 지하철 시위한다 탑승시위 예고', '전국장애인차별철폐연대(전장연)가 내일(12월1일) 예정대로 서울 지하철 4호선 혜화역에서 출근길 탑승 시위를 진행한다고 30일 밝혔다. 박경석 전장연 상임공동대표는 이날 오후 4시20분께 서울 지하철 1호선 시청역 인근 시민청 방향 지하 통로에서 내일 오전 8시에 제56차 출근길 지하철 탑니다는 우리가 지금까지 어떠한 답변도 받지 않았기에 예정대로 하겠다고 밝혔다. https:n.news.naver.commnewsarticle0030012241881?sid=102']"
살 았 다!,"['[속보]지하철시위 전장연 대표 혜화역서 체포됐다 병원이송', 'https:naver.me5uiVYYx0', '저녁에는 안하는 것 같더라.']"
ㅇㅇ 그거임 결국 지들 이권 문제임,"['전장연 저러는거 결국 돈때문인것 같은', '솔직히 이동권은 점차 완성되어가는것 같은데 이인간들이 외치는 탈시설<<<이라는건 장애인 전문 요양시설에서 나와서 집으로 들어가서 간병인들 간병을 24시간 받는것, 맞지? 근데 이 간병인을 쓰려면 돈이 필요하고 또 간병인들도 필요함. 이 간병인들 네트웍을 지들이 관리하면서 중간에 소개료 혹은 수수료로 일부씩 떼어먹고 그 권한을 지들이 통제하면서 결국 세금으로 지들 배때지 불리려는거 아님? 난 그게 제일 맞다고 보는데.']"
전장연은 왜 윤석열 출근길은 안막는걸까? 제일빠를거같은데ㅋㅋ,"['나가라고! 국민의힘 이종성, 의원실점거전장연과 충돌.  의원실점거는 조치가 빠르네? 지하철첨거는 1년반이넘는데', 'https:m.khan.co.krpoliticspolitics-generalarticle202311221420011#c2b', '지하철에서 하는건 정당한 시위고 내 사무실에서 하는건 테러 ㅋㅋㅋㅋㅋㅋ']"
그립읍니다...,"['[속보]서울교통공사 전장연 시위 원천봉쇄…불법행위 법적 조치', 'https:n.news.naver.comarticle0310000790485?type=breakingnews 잘가고', '사람냄새가 사람죽는냄새였나 ㄷㄷ']"
ㅋㅋ 그 정의당 여자 의원 누구냐 또 가서 소리치겟네,"['[속보] 전장연 지하철 시위 원천봉쇄  역사 진입 차단', '오~ 굳굳 https:n.news.naver.comarticle0570001782549?type=breakingnews', '준석이가 총대멘게 ㅈㄴ 컸다']"
솔직히 제3정당이라는 대의앞에서 젠더가 가지는 비중이 막 진중궈가 말하는만큼 크진 않음. 중궈 너무 젠더에 매몰된 느낌. 그리고 이제 슬슬 분위기도 페미 / 정상 양분된거같아서 젠더문제 과도기는 지났다라고 본다,"['와 오늘 진중권 역대급 혐발언 나왔네 ㅋㅋㅋ', '진짜 그는 일반화의 신이다... 뭔 젊은세대가 정치를 다 게임처럼봐... 그리고 전장연 비판하면 왜 장애인혐오냐 ㅋㅋㅋ 이해가안가네 전장연 기습시위 비판하면 장애인혐오 류호정장혜영같은 레디컬페미 비판하면 여성혐오 인요한도 무례한거 있다고 비판하면 외국인혐오 ㄷㄷㄷㄷ 걍 공산주의마냥 언급자체를 막아버리네', '퐁님은 그냥 그런사람임']"
북한에 대해 비난하지 않은 모두를 종북으로 몰아세우는 걸 이야기하는거임,"['영상) 이준석 : 통일관다르면 종북, 전장연 법지켜라하면 혐오로 말하기 시작하면 사회담론을 이야기 못하는 사회가 된다', '', '종북이 통일관이 다른거다가 아니라 본인과 통일관이 다른걸 모두 종북몰이 하는걸 얘기하는거자너']"
그건 체포감 아님? ㅋㅋㅋ,"['전장연 오늘자 근황', '인천공항 시위중 정보) 전과 26범 박경석 대표는 해외를 비행기 타고 잘 갔다온적이 있다', '비행기 문에 휠체어 끼워 넣기 한번 해보지 ㅋㅋ']"
엄청 잘돌아댕기네,"['전장연 오늘자 근황', '인천공항 시위중 정보) 전과 26범 박경석 대표는 해외를 비행기 타고 잘 갔다온적이 있다', '가뜩이니 파업때문에 지하철 사람 꽉꽉 밀려 죽겠는데 비틱질 개쩌네 ㅡㅡ']"
"정보 - 공익해치는 장애인 시위는 유럽, 일본 등에서 과거부터 많이했다(이렇게까지 해야 관심이 끌리니깐) 일본은 장애인들의 이동권 보장 그게 받아들여져 21세기 초반 모든 법을 싹다 바꾸고 건축법까지 바꿔서 모든 역 모든 가게 모든 건물에 장애인 편의시설이나 턱제거 등이 이루어졌고 지금도 개찰구에서 장애인이 들어가나 사람이 보고 들어가면 기차를 탈 수 있게 도와준다","['전장연 오늘자 근황', '인천공항 시위중 정보) 전과 26범 박경석 대표는 해외를 비행기 타고 잘 갔다온적이 있다', '어째 쟤들이 나보다 인천공항 더 많이간거 같다...']"
전장연쉴드는 쫌,"['illicit=전장연 쉴드치는 대가리 장애 칼찍이', '1098243316 병신새끼 ㅋㅋㅋㅋ']"
똑똑한거임 자기 급이 있는데 구청장을 나왔다? 인지도 없으니까 이슈되는데 선점해서 들어가려고 하는거임. 말이 구청장선거지 이거 거의 국회의원 보궐급으로 치뤄서 이름도 제대로 알림. 방송 평론가들 만나면 국힘쪽 평론가들한테도 존나 싹싹하게 한다더라,"['와 진교훈 그냥 강서구 행정을 하고 싶은게 아니라 중앙 노리네 ㅋㅋㅋ', 'https:n.news.naver.comarticle4210007104596?sid=102 어제 현충원 방문했을땐 이건 그럴수 있지 했는데 오늘 전장연 만남 ㅋㅋㅋㅋㅋ 구정이나 신경쓰길 바랬는데 존나 정치적 행보임 마곡 집팔고 강서 탈출해야지 시바', '이런 스윗함에 맞서는걸 보수당이 컨셉으로 잡아야하는데, 같이 스윗해질려고 하니 ㅉㅉ']"
저거 뭐 공중부양 기능이라도 달렸냐 존나 잘 돌아다니네 ㅋㅋㅋㅋㅋ,"['실시간 인천공항.jpg (feat.전장연)', '전장연 대한항공 카운터 앞에서 시위중', '이동권은 잘 보장되는 거 같은데??']"
