comment,context
또 말장난하네 ㅅㅂ 아니 걍 ㅈ같은 알까기 시도 자체를 하지말라고 뭔 자꾸 다른 의도가 없다는 식으로 개소리하고 있어 존나 음흉한걸로 따지면 저 인간 따라올 인간이 없겠다 ㅅㅂ,"['박원석 팩트를 말해주겠다 배복주는 전장연이 아니고 전장연과 이준석의 논쟁에 대해 얘기를 한 적이 없다', 'http:www.redian.orgarchive160761 출처 장르만 여의도', '박원석 행선지 정해지기 전까지만 해도 이야기가 통하는 진보인사라 생각했었는데 점점 산으로가버리네..']"
"여기서 포인트는 ""유권자""들이 어케 생각할지라는 멘트같음. 돼표 본인이 그렇게 생각한다고 했으면 또 혐오론자로 몰렸을듯","['이준석 금태섭 조응천 이원욱 김종민 양향자 정태근 박원석 이 정도 범위라고 생각했더니 전장연까지!? 이걸 유권자에게 어떻게 설명해야 되나?', '출처 강펀치', '애들이 이준석에게 밀리는 몸값을 이것저것 기워서 체급불리기로 나온거라 저대로면 폭망이긴 함.']"
우리엄만 노인협회 할배보더니 까랑까랑 꼰대와꾸라 했음.근데 돈도 있어보인다고..이분 국회의원도 했다던데😑,"['런정훈은 전장연 대표, 대한노인회장만도 못하네', '전업 정치인이라는 사람이 토론하자니까 무서워서 런 궁시렁거리지나 말든가']"
그대가 교통비 다내주시고 부채 다 갚아주시면 되겠네요,"['노인 vs 장애인', '장애인이 더 어려운상대 아닐까? 개인적으론 그렇다는거지. 프레임도 뻔히 보임 예의없다 공경없다 전장연때도 민주당애들 휠체어체험하면서 자빠지고 쇼하는거 봤던기억이 있네. 결론 걱정하지마라. 돼지다.', '져주는것도 있어야지 이길려고만 한다']"
메랜갤에서 개념글로 퍼져서 인지도 ㅅㅌㅊ스킨임 ㅈㄴ인기스킨ㅋㅋㅋ그래서씀,"['메이플랜드 근황(feat.전장연_전사장인연합).jpg', '출처)메랜갤 https:m.dcinside.comboardmapleland568223?recommend=1', '아니 내 말은 저 long 버전 말하는 거임 ㅋㅋ ㅅㅂ 귀두 늘린 것마냥 ㅈㄴ 기괴함']"
ㅋㅋㅋ,"['전장연 갈라치기 이준석이 개혁이라니…대항 후보 낼 것', 'https:naver.meGvdlBTFh 박경석 대표 인터뷰…이준석 개혁신당 비판 전장연 시위는 시민권 운동…갈라치기 말라 이준석 어느 지역에 출마하든 후보 내겠다 [서울=뉴시스]박광온 기자 = 전국장애인차별철폐연대(전장연)가 개혁신당 창당을 추진하는 이준석 전 국민의힘 대표를 향해 갈라치기부터 하지 말라고 꼬집었다. 박경석 전장연 상임공동대표는 17일 뉴시스와의 전화 인터뷰에서 잊을만하면 우리를 걸고 넘어져 자신들의 행동을 정당화하고, 우리를 불법적인 단체로 갈라치는데 좀 그러지 말라며 이같이 말했다. 신당 정강정책위원장을 맡은 이 전 대표는 오는 20일께 개혁신당을 당명으로 한 신당을 창당할 예정이다. 그는 전날 페이스북에 신당의 키 색상은 이겁니다며 개혁오렌지를 표방한 주황색 배경의 게시물을 올리기도 했다. 신당 슬로건은 오늘보다 나은 내일을 제시했다. 이에 대해 박 대표는 모든 대한민국 정치인은 오늘보다 더 나은 내일이라는 포괄적인 이야기를 한다며 하지만 구체적으로 장애인 이동권조차 어떤 식으로 보장하겠다는 정책이 없는데 어떻게 더 나은 내일을 그려갈 수 있겠나고 반문했다. 그는 전장연 시위는 정치가 책임져야 할 문제를 제대로 책임지지 못해서 발생된 시민권 운동이라며 이에 대해 법적 엄밀주의만 들이대면서 우리를 불법이라는 이름으로 갈라치는 방식은 혐오를 조장하는 게 맞다고 지적했다. 이어 이런 문제들에 대해서 정치가 책임져야 할 게 무엇인지를 고민하는 신당이 됐으면 좋겠다고 덧붙였다. 전장연은 또한 탈시설장애인당(當)을 출범하고 오는 22대 국회의원 선거(총선)에서 장애인 정책 페스티벌, 거리 캠페인, 장애인 참정권 운동을 한다는 계획이다. 나아가 언론 소통방에 탈시설장애인당 키 색상은 이겁니다라며 개혁신당과 비슷한 내용으로 주황색 배경의 사진을 올리기도 했다. 이에 대해 박 대표는 오렌지색을 상징으로 하자고 한달 전에 결정을 했다며 그런데 어젯밤에 이 전 대표가 똑같은 걸 키 색상이라고 해서 이러다 뺏기겠다해서 알리게 됐다고 설명했다. 나아가 우리는 제도권 내에 공직선거법에 규정되는 당은 아닌 가짜정당이라면서도 이 전 대표가 어느 지역구에 나오든 거기 후보를 낼 생각이라고 했다. 이 전 대표와 전장연은 지하철 승하차 시위 방식을 놓고 꾸준히 충돌을 빚어왔다. 지난 2022년 4월에는 JTBC 썰전라이브에서 이 전 대표와 박 대표가 1대 1 토론을 벌이기도 했다. 최근에는 천하람 개혁신당 창당준비위원장이 지난 11일 CBS 라디오에 나와 우리는 아무리 사회적 약자라고 하더라도 불법적이고 부당한 게 있으면 지적할 수 있어야 된다는 입장이라고 말해, 전장연이 사과를 요구하기도 했다． -> 이준석 지역구에 출마한다는 사람이 도대체 몇 명임?', '네 다음 이석기 석방 종북 시위대']"
누가 찰떡같이 비유했던데 반대로 개혁신당에 전광훈 목사 있으면 박원석은 같이 할 수 있겠냐?,"['전장연 갈라치기 이준석이 개혁이라니…대항 후보 낼 것', '전국장애인차별철폐연대(전장연)가 개혁신당 창당을 추진하는 이준석 전 국민의힘 대표를 향해 갈라치기부터 하지 말라고 꼬집었다. 박경석 전장연 상임공동대표는 17일 뉴시스와의 전화 인터뷰에서 잊을만하면 우리를 걸고 넘어져 자신들의 행동을 정당화하고, 우리를 불법적인 단체로 갈라치는데 좀 그러지 말라며 이같이 말했다. 신당 정강정책위원장을 맡은 이 전 대표는 오는 20일께 개혁신당을 당명으로 한 신당을 창당할 예정이다. https:n.news.naver.commnewsarticle0030012324938?sid=102 낼 후보라도 있냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '아니 박원석은 이런 물건들 데리고 딜해보려고한거냐 ㅋㅋㅋ']"
상대방 표 갈라먹기 개꿀ㅋㅋㅋㅋㅋ,"['전장연 갈라치기 이준석이 개혁이라니…대항 후보 낼 것', '전국장애인차별철폐연대(전장연)가 개혁신당 창당을 추진하는 이준석 전 국민의힘 대표를 향해 갈라치기부터 하지 말라고 꼬집었다. 박경석 전장연 상임공동대표는 17일 뉴시스와의 전화 인터뷰에서 잊을만하면 우리를 걸고 넘어져 자신들의 행동을 정당화하고, 우리를 불법적인 단체로 갈라치는데 좀 그러지 말라며 이같이 말했다. 신당 정강정책위원장을 맡은 이 전 대표는 오는 20일께 개혁신당을 당명으로 한 신당을 창당할 예정이다. https:n.news.naver.commnewsarticle0030012324938?sid=102 낼 후보라도 있냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '너무 좋은기사']"
굿!!! 유앤마랑 파토!!!!,"['전장연 갈라치기 이준석이 개혁이라니…대항 후보 낼 것', '이에 대해 박 대표는 오렌지색을 상징으로 하자고 한달 전에 결정을 했다며 그런데 어젯밤에 이 전 대표가 똑같은 걸 키 색상이라고 해서 이러다 뺏기겠다해서 알리게 됐다고 설명했다. 나아가 우리는 제도권 내에 공직선거법에 규정되는 당은 아닌 가짜정당이라면서도 이 전 대표가 어느 지역구에 나오든 거기 후보를 낼 생각이라고 했다. https:n.news.naver.commnewsarticle0030012324938?sid=100 개준스기 ㅈ됐넹 이런..']"
걔네랑 세트인게 이낙연임ㅋㅋㅋㅋ 고로 개혁신당은 자강론 맞나?,"['전장연 갈라치기 이준석이 개혁이라니…대항 후보 낼 것', '이에 대해 박 대표는 오렌지색을 상징으로 하자고 한달 전에 결정을 했다며 그런데 어젯밤에 이 전 대표가 똑같은 걸 키 색상이라고 해서 이러다 뺏기겠다해서 알리게 됐다고 설명했다. 나아가 우리는 제도권 내에 공직선거법에 규정되는 당은 아닌 가짜정당이라면서도 이 전 대표가 어느 지역구에 나오든 거기 후보를 낼 생각이라고 했다. https:n.news.naver.commnewsarticle0030012324938?sid=100 개준스기 ㅈ됐넹 이런..', '아싸 절대 배복주하고 같이갈일은 없겠네 ㅋㅋㅋㅋㅋㅋㅋ 미래대연합인지 비례대연합인지 빠이다 ㅋㅋㅋㅋㅋ 개씹호재네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
사비 감독님 시위 안나가시나 ㅎㅎ,"['오랜만에 축구한대서 봤더니 장1애인팀 아니랄까봐 또 전장연 대표 사비감독님하고 앰뒤축구 시전하고 있네', '그대로 탈갤.', '그래.']"
이준석 + 몇명 빼고 정치권 죄다 전장연 편들고 목소리 들어주고 띄워주고 별 써킹 다 해주는거 보고 역시 좆한민국은 목소리 크고 깽판 잘치는 새끼들이 다 해쳐먹고 제대로 법 지키고 조용히 사는 사람들은 개좆도 못쳐먹는구나 하는 생각까지 했음.,"['진중권 : 이준석 대표 체제에서 전장연 공격했다', 'JTBC 맞짱토론 진짜 잘 봤는데 어딜 공격했다는겨', '아무도 일반 시민들의 불편에 대해선 생각 하지 않고 그냥 잠깐 가서 사진 찍고 끝내버린 사건 자기들 출근길이랑 관련 없으니 좋은 소리하면서 트위터 응원 글 하나 받아먹으려는 것들']"
