comment,context
12.5,"['포텐 상주하는 호감고닉 항딸들 보면 존나 웃김 ㅋㅋㅋ', '간첩, 민노총, 전장연 포텐에는 항상 보이는데 정순신 아들 학폭, 독도, 주69시간, 여가부 글에는 귀신같이 아가리 꾹 닫고 신고만 쳐누름 ㅋㅋㅋ', '아 어쩐지 절여졌다더니 ㅋ ㅋㅋㅋㅋㅋ']"
이용자체가 힘들면 어떻게 해달라는건데? 니가 생각하는 대책좀 말해봐 어떻게 해달라고? 우리나라 장애인들 보조금 나와서 전동휠체어 보급률 굉장히 높게 잘된편인데? 저상버스도 순차도입되는데? 지하철 엘베는 서구선진국보다 보급률 높은데? 난 분명히 이런 근거 이야기하는데 넌 아몰랑하고 있는데? 니가 원하는 대책을 말해봐 어떻게 해야함?,"['< 저는 시각장애인입니다.전장연의 불법 점거 시위를 막아주셔서 죽어가는 장애인에 대한 인식을 살려 주십시오 > 강상수님 페북', '', '저상버스 이용 자체도 힘들다니까 얘는 진짜 인터넷으로만 정치배웠나..']"
예전 노무현이나 문재인에 빠져들던 엠팍에서 보던글들과 비슷해져 간다 이런건 좋은점도 있고 아닌 점도 있을거 같음,"['이준석X진중권 대담 후기 - 확실히 우파는 과거를 보고 좌파는 현재를 보고 이준석은 미래를 보네.', '진중권 정도면 그래도 조국사태 이후로는 좌파 중에서는 어느정도 말이 통하는 사람인데(물론 페미관련은 노답) 이준석이랑 진중권 중앙일보 대담 듣고 왔는데 확실히 좌파중에서도 그나마 낫다는 진중권 조차도 나이가 나이인지라 구태들처럼 현재만 볼 뿐 미래를 못보네...특히 전장연 시위 관련 대화에서 확실히 알 수 있는게... 진중권 말은.... 니 말이 옳다고 해도 니 말 때문에 장애인 혐오하는 사람들이 생기면 너는 자제해야한다... 라는 말인데 물론 이준석이 전장연과 논쟁한걸 보면서 장애인 혐오하는 사람들이 생기면... 그건 절대 좋은건 아니지 나쁜거지... 근데 내 생각엔 이준석은 미래를 보는거임.... 이준석과 전장연의 논쟁을 보고 장애인을 혐오하는 사람이 1명 생겼다면..... 그 논쟁을 보고 전장연이 무슨 주장을 하는지....무슨 주장의 헛점이 있는지를 알게되는 사람이 2명, 3명 생긴다는 거임... 그리고 그걸 알게 된 사람이 설사 장애인을 혐오하는 결론으로 귀결된다고 할지라도.... 그냥 무지성으로 혐오하는거랑....저새기들 ㅈ같은 개논리로 억지 부린다는 걸 알면서 혐오하는거랑은 또 다른거라는 말임... 솔직히 이준석과 전장연 논쟁이 아니었다면 전장연이 뭘 주장하는지....아는 국민이 대체 얼마나 됐을까? 90%이상의 국민들은 그냥 장애인들이 지들 복지에 세금 더 많이 쓰라고 또 저러는가보다 라는 정도만 알지... 솔까 이준석 아니었으면 탈시설이 뭔지도 난 몰랐음... 그렇게 논쟁을 통해 무지성 혐오자도 생기긴 하겠지만 오히려 건강한 논쟁으로 국민들로 하여금 서로의 주장을 비교하는 판단력 상승이 이뤄지게 하는거임... 그래서 진중권처럼 전장연 문제를 대하면 전장연이 뭐라고 씨부리는지는 1도 모르면서 그냥 나도 먹고 살기 힘든데 저새기들은 또 세금 타먹을라고 하네..라고 생각하는 혐오자들만 조금씩 늘어날거고 이준석처럼 전장연 문제를 대하면 진중권의 방법보다는 혐오자들이 더 빨리 늘긴 하겠지만.... 전장연이 하는 주장의 틀린점과 옳은점(전부 다 틀린 말 하는 ㅄ은 거의 없으니)을 구분해서 이해하는 사람들이 늘어나는 속도가 훨씬 빠를거라고 본다.... 결국 이준석의 방식대로 하면 전장연의 주장을 찬성하든 반대하든 그들이 뭐라고 주장하는지..그리고 그게 옳은지 그른지는 판단 후 찬성하든 반대하는 사람이 점차 늘어나겠지.... 그래서 이준석의 방식대로 다소 혐오자가 늘어나더라도 논쟁을 오픈하는게 사회 전체적으로는 더 건설적인 미래로 귀결된다고 본다.', '세대의 영향도 있다고 본다 틀딱-586-2030의 차이도 있겠지']"
"뭐야 저번주에 1,2호선 하더니 다시 4호선으로 런함? 야발 ㅋㅋㅋㅋㅋ 4호선이 진짜 만만한가보다","['진짜 주갤에 쌍욕은 안쓰려고 했는데', '전장연 이 씨발 개같은 새끼들 다 안족치냐??? 사당역 다음열차 12분 ㅇㅈㄹ하고 쳐자빠졌네 시12발 진짜 개 좆같은 미친새끼들', '여야 상관없이 밀어버리는 쪽에 표 준다.']"
두려워서 심장이 떨려...!,"['ㅅㅂ 저건 좀 웃겼네 ㅋㅋㅋ 영입생이 와서 잘하면 무조건 좋지 두려움 ㅇㅈㄹ ㅋㅋㅋㅋ', '진짜 전장연이네 ㅋㅋㅋㅋㅋㅋ']"
아 지랄...,"['전장연 박경석 대표 석방…지하철 탑승 시위 재개 예고', '', '휠체어 와사바리 털고싶누']"
"1년전에 전장연 문제 해결할 수 있었는데, 그때는 왜 뒤에서 당대표한테 칼꼽고 전장연한테 무릎꿇고 이제는 왜 갑자기 허겁지겁 체포함?ㅋㅋㅋ 진짜 이새끼들은 국정 리스크마다 체포와 수사로 무마하려고 ㅋㅋㅋㅋㅋ","['[속보] ‘18차례 출석 거부’ 박경석 전장연 대표 체포', '', '한번 불법 집회 할때마다 손실비 싹 때리자']"
"꼭 신고가 아니더라도 모종의 사건으로 그만둔다고 해도 사장까지도 아니고 같은 부서의 장이 ""이 업계 좁은 거 알지??"" 라고 씨부리는 ㅈ소가 태반인데??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","['[속보] ‘18차례 출석 거부’ 박경석 전장연 대표 체포', '', '노조 없어도 전부 토해냄 판례가 다그럼 그리고 같은업계 타령은 뭔 ㅋㅋ']"
아항 딱 보니까 그짝분이시구나 ㅋㅋㅋ 할배요 갈길가이소~ 여기 분탕치지말고~,"['[속보] ‘18차례 출석 거부’ 박경석 전장연 대표 체포', '', '에휴 송치의견이니 상납준빠들아 뉴스검색이나 종  하자']"
간첩글 이미 너무 많이 써먹어서 안통함,"['두창견 ㅄ들은 간첩글을 올려야지 전장연을 올리냐 ㅋㅋ', '전장연에 제대로 대응하려고 한게 이준석뿐인데 당연히 두창이 쳐맞고 있을때 전장연 올리면 두배로 쳐맞지 당직자새끼들은 밭갈이하는법 다시공부하고와라 ㅋㅋ']"
요즘 왜 전장연 시위 안하는거같지??,"['[속보] 법원, 박경석 전장연 대표 체포영장 발부', 'https:n.news.naver.commnewsarticle0280002631816?sid=102', '당직자 모임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
이미 강제 징용문제로 ㅈㄴ굽히고들어가는건데 회담에서 독도언급나오는거부터 노답인데 숨기려함,"['[속보] 법원, 박경석 전장연 대표 체포영장 발부', 'https:n.news.naver.commnewsarticle0280002631816?sid=102', '문은 중국한테 빌빌거리더니 윤은 왜…']"
[삭제된 댓글입니다.],"['[속보] 법원, 박경석 전장연 대표 체포영장 발부', 'https:n.news.naver.commnewsarticle0280002631816?sid=102', '벽에대고 소리라도 지르려고']"
보수까는데 왜 민주당 ㅋㅋㅋ 맨날 국힘 민주당 맨날 그 타령이나 하지 못하기 경쟁 이딴 개소리는 좀 하지말자 깔려면 그냥 보수든 진보든 다 까 근데 너는 잘했냐 논리는 이제 안먹혀,"['이준석 예언 지리네', '전장연에 무릎 꿇는 것 처럼 일본에 무릎 꿇었네... ㅆㅂ ㅋㅋㅋㅋ 예언 지리네', '민주당은 있고?']"
싫은데?,"['이준석 예언 지리네', '전장연에 무릎 꿇는 것 처럼 일본에 무릎 꿇었네... ㅆㅂ ㅋㅋㅋㅋ 예언 지리네', '너같은 사람 한 사람이라도 생각이 바뀌면 정치인들도 바뀜 나 한명 쓰레기 버린다고 뭐 달라져 이딴 쳐 초딩들도 안할 생각 안하니깐 윤항문 같은 놈이 양두구육해서 국민들 사기치고 대통령 되는거']"
지은아..,"['와 아직까지 여혐으로 포텐 씹창내네 ㅋㅋ', '그저 커뮤니티 전장연.', '내 2만포']"
같은 맥락으로 이낙연이여도 윤석열은 이기지못했을거같음 정책적한계는 이낙연이 더 심각하다고 봐야지.,"['솔직하게 하나만 물어보면 과거 찢 이새끼 영상들 보면 개웃김. 만약 이새끼가 국힘쪽에서 대통후보였으면 밀어줬음??', '페미 저 씨발년들 찢어버릴것. 전장연단체를 보며 다찢어버린다며 말함 노조보면서 찢어버린다고 말함 이런 찢이면 밀어줌?? 실제로 저 새끼 과거영상들 보면 저런성향이던데??? 저새끼가 민주당 DNA가 있는지부터가 궁금한데 ㅋㅋㅋㅋ 대신 저새끼 밀어주면 대한민국 기축통화국에 중국빨고 반일반미해야됨.', '초초함이 느끼긴 했음 대선 당시 이재명은 심리적으로 이성적인 판단이 어려웠던 거 같음 아님 이재명의 한계지']"
이미 북한글 올라갔음 ㅋㅋㅋ 댓글은 7페이지 밖에 안되는데 추천은 700대인 기적,"['두창견들과 당직충들 또 노조, 간첩, 전장연글 올릴든', '오늘 여가부랑 69근무 게시글 계속 포텐가는걸봐서 또 노조, 간첩 올릴듯ㅋㅋ']"
탈시설 추진할테니 관련 사업 참여 업체는 세무조사 후 성과 책정하여 시에서 공정하게 지정하겠다고 하면 탈시설 반대할거임 ㅇㅇ,"['[단독]전장연 산하단체 22곳, 지난해 서울시 예산 986억 받았다', 'https:naver.meF2YmN6we 그렇다네요', '1000억이 개이름인가 ㅋㅋ']"
온라인투표 방식 변경 안된다면  되는걸로 알고있음 최고위는 2명 투표가능이래,"['친전장연 친페미 안철수를 불가피하게 뽑아야만하냐?', '꼭 이렇게까지 해야하냐? 투표포기 하고싶은데 그럼 안되는거냐? 후,...', 'ㅇㅇ']"
전장연은 이미 누가 먹었네,"['현재 전장연, 첼선족 등의 닉네임 비었음', 'ㅋㅋ', '첼선족은 어감이 뭔가 별로다 억지로 맞춘느낌']"
댓글 미치겠다,"['꼬마야마님 빨간날엔 전장연 시위 안나가심?', 'ㅇㅇ', '장애인을 희화화하는 건 좀 아니지 않나?']"
"민노, 민주, 정의, 전장,,건설노, 전교조 이재명 잘 지켜주는 사람이 너무 많음","['윤석열 지지율은 전장연 민노총이 지켜주는 듯', '얘네가 있는한 지지율이 더 빠질일은 없다']"
가족도 저런건 안키울듯 ㅋㅋㅋㅋ,"['귀성길에도 난리치는 전장연 근황', '', '호적에서 파였다네요ㅎ']"
실제로 지연에 아예 이용 못한적도 존나 많아서 충분히 가능할거같은데 서울시민 한두명이 지하철 이용하는것도 아니고,"['그동안 전장연 시위로 피해액 4450억원 발생', 'https:n.news.naver.comarticle0150004801910?sid=102 이거 조사해주길 바랐는데 진짜 했네. 자세한 내용은 기사 보거나 서울시청 홈페이지 보도자료 찾아보면 될듯', '솔직히 이승우 2000억 계산이랑 다른게 뭔지 모르겠는데']"
이래서 지능이낮은데 조금이라도 뭘배워서 자기가 조금이나마 남들보다깨어잇다고 생각하는사람이무서움ㅋㅋㅋ말은존나쉽다 저쪽 대응하는사람들이 너보다 무지해서 해결이안될까? 이런사람들이 선동당하기존나쉽고 공산주의같은 이상적이기만하고 현실성없는거에 빠져드는사람들임,"['전장연 4dx 후기', '생각보다 시민들이 우호적이지 않음 (탈때부터 조용하게 다들 욕하는 분위기) 손배소송 의식한 탓인지 승차시 3-4분 정도 걸림 가는 내내 주변에서 시발시발거림ㅋㅋㅋㅋㅋㅋ', '행복하냐?']"
ㅋㅋㅋㅋ,"['전장연,공동면담은 불참하면서 단독면담 요구 ...오늘 지하철 시위 재개', '서울시는 1월 9일에도 9개의 장애인 단체와 공동면담했고 노력하고있다고함 전장연은 공동면담에는 불참하면서 서울시장은 자신들과 단독면담 해달라고 요구하는 특이한 행동 서울시는 전장연 집회에 56%가 반대한다면서 더이상의 관용은 없다고 선언', '얘네들은 고소할거같아서 그 드립 못치겠네ㅋㅋ']"
독고 왜옴?,"['야 독고야 정갤 온김에 대화좀 해보자', '솔직히 포텐 정갤 나누고 가장 규칙 잘지키면서 정갤에 박혀있는게 정갤럼들 아니냐? (간혹 뭐 유갤에 글싸고 정지먹긴 해도..) 여가부 글만 올리면 신고누적 정지먹고 가세연 글 올려도 신고누적 정지먹이면서 뭔 민노총부터 전장연까지 현정권 찬양하는 글은 포텐에 널널하게 자리잡고 있는 지금 상황이 맞는거냐? 대놓고 포텐 관리하겠다는 커뮤니티나 카톡 신고해도 참고하겠습니다 하면서 넘기는 지금 상황이 맞는거냐? 정갤도 포텐 올려달라는 말은 필요없는데 시스템의 헛점을 인정하고 개선좀 해라', 'ㄹㅇ 포텐관리좀해라 디씨 실베 야갤 저지랄로 틀라포밍된거때문에 넘어오는애들 많을텐데 여기도 똑같이 ㅈㄹ나고있잖아 댓글 쉰내존나나서 이젠 보는것도 싫음']"
응 드루와 드루와,"['전장연 “단독 면담 거부 시 내일 지하철 시위 재개”', 'http:www.todaykorea.co.krnewsarticleView.html?idxno=304622', '구속 ㄱㄱ']"
ㅇㅇ난 나도 약간 극단적인 보수보다는 중도보수쪽이 맞는듯..? 전장연 이런애들 아직도 설치는건 ㄹㅇ 극혐하는 쪽이라,"['윤두창 싫으면 비정상임?', '나는 전장연 민노총 싫어하는데 극단적인 보수는 아니라서 한 중도보수 쯤 되는데 굳이 지지후보를 뽑자면 유승민, 안철수 정도? 요새 하는거보면 윤두창도 싫으면 비정상임?', '중도보수라구 본디ㅡ']"
니들만 장애인단체냐 ㅅㅂ 장애인권리문제는 관련단체들 다같이 모여서 토론해야맞지,"['전장연 “단독 면담 아니면 안 돼”... 서울시의 마지막 제안도 거절', '전장연은 이날 논평을 내고 “서울시가 마지막으로 통보한 비공개 합동면담이 문제 해결을 위한 자리가 되길 바라는 마음으로 다시 한번 단독 면담을 요청한다”고 밝혔다. 전장연은 “면담 일정인 19일 오후 4시까지 서울시의 답변을 기다리겠지만 시가 합동 면담을 강행한다면 참석하지 않을 것”이라며 “면담에서 탈시설을 논의하려는데 굳이 다른 장애인 단체와 함께 모여 시간을 낭비할 이유가 없다”고 했다. 서울시와 서울교통공사는 그동안 전장연과의 면담 일시와 방식 등을 협의하기 위해 5차례 만났다. 전장연은 단독 면담을 요구하고, 서울시 측은 다른 단체와의 합동 면담 방식을 제안하면서 합의에 이르지 못했다. 앞서 지난 4일 전장연은 오 시장과 면담을 요청하면서 출근길 지하철 지연 시위를 19일까지 잠정 중단한다고 밝힌 바 있다. 이날까지 합의가 제대로 이뤄지지 않으면, 시위는 20일부터 재개될 것으로 보인다. https:n.news.naver.commnewsarticle0230003741244?sid=102 다른 장애인단체도 배석시키자는 서울시의 제안을 칼같이 거절 과연 저들이 원하는게 장애인\xa0 인권인지 뭔지 ... 뭘까 난 정말 궁금함 아무튼 분위기 보면 시위 다시할듯 ?', '다른장애인 의견청취는 시간낭비 ㄷㄷ']"
버스 시위로 임종 지키러가는 사람 버스를 못가게 한거임 이거는 지들도 잘못된건 아는지 이 이후로 대중교통 시위는 지하철에 올인하다시피함,"['전장연 페북의 채용 공고와 댓글 ㅋㅋ', '죽어가는 소셜미디어 페북을 둘러보다 흥미로워 보이는 글 발견 그리고 댓글의 가불기 일침 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '다리없냐고 할지도']"
유가족이 '전장연'하면 그때 욕해도 안늦음 그냥 아무것도 하지말고 입닫고 있으란건 좀,"['다 전장연하고 잡을 손은 있고 이태원 유가족은 개같이 내던진 결과지 ㅋㅋㅋ', '그거 지적해주니까 발작해서 비추 더럽게 많이 박던데 ㅋㅋㅋ 하긴 쎅쓰하러 가서 뒤졌는데 추모는 왜하냐고 게거품 무는 댓글이 베댓 추천 수백개 박히는 포텐에서 그런 얘기하고 비추 존나 쳐먹을거는 잘 알았지만 ㅋㅋㅋ 약자와의 동행은 뭐 전장연 손잡을때만 동행한대냐 ㅋㅋㅋ']"
벌점 1.4 ㅋㅋㅋ,"['전장연이 허구헌날 4호선만 붙잡고 시위하는 이유', '쟤네 본부가 4호선 혜화에서 가까움. 그만 알아 보자', '응 마을버스타고 안국역 종각역감']"
마카레나 공원에서 15년전 데이트를 하고 맛난것도 먹엇는데 어느순간 페미와 장애인성지가되부럿네,"['전장연이 허구헌날 4호선만 붙잡고 시위하는 이유', '쟤네 본부가 4호선 혜화에서 가까움. 그만 알아 보자', '시발 학기중엔 일주일에 3번 1교시라 일어나자마자 기사 찾아봤었는데 아직도 존나 하고있었구나']"
한겨레 미디어오늘 이런애들은 그냥 잡지 기고지 기사가 아님ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['전장연 후원금 엄청 들어오고 있다함 ㄷㄷ', '저기다 후원을 왜 하는거냐? 이러니까 맨날 시위하는거임', '후원금 받았으니 정부에 돈 안 받아도 되겠네 ㅋㅋㅋ']"
멋진 첼시는 승리가 아니면 패배일 뿐입니다.,"['첼장연 첼미니스트 첼주당 <- 이런 댓글 볼 때마다 화들짝 놀랍니다', '민주당 당원이자 전장연 간부이자 대한민국 대표 페미니스트 리나언니 지지자로서 반박할 수가 없거든요.', '무승부는 1.5만포라도 줘라']"
쟤들은 걍 머리가 안돌아감. 세상 억울한 사람들 죄다 튀어나와서 버스고 지하철이고 매일같이 마비시켜봐야 정신차리지ㅋㅋ,"['전장연 시위 지지 분위기 뒤집힌 여시', '후원까지 ㅎㄷㄷ 왠지 부모 돈으로 후원 했을 듯…', '감성이 머리를 지배하는 종족이라 논리적인 사고가 안되서 그럼 애들이랑 똑같은거임']"
전장연쪽에서 사람 푼거아닐까 ㅋㅋ 몇명 저러니 평소처럼 주체성없이 단체로 낚인거일수도 ㅋㅋ,"['전장연 시위 지지 분위기 뒤집힌 여시', '후원까지 ㅎㄷㄷ 왠지 부모 돈으로 후원 했을 듯…', '안산인가 뭔가 금마도 대국민 사과해야지']"
일단 페미질 존나 해서 얘는 뒤질때까지 뽑아줄일 없을듯,"['[중앙] 전장연 자제 부탁 이랬던 오세훈 강경대응…그 뒤엔 이 숫자?', 'https:n.news.naver.comarticle0250003250997?sid=100 5.4% ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '김의원은 이날 오전 서울 지하철 3호선 경복궁역에서 열린 전장연 시위 현장을 찾아 책임을 통감한다며 무릎을 꿇고 사과했다. 그는 정치인의 한 사람으로서 책임을 통감한다. 공감하지 못한 점, 적절한 단어를 사용하지 못한 점, 정치권을 대신해서 사과드린다고 말했다 -> 작년 3월에 이짓한 국회의원 서울시민들에게 무릎꿇고 사과는 안하나?']"
어떤새낀가 했는데 비프리?? 어울려~,"['오늘자 전장연 지지한 래퍼 ㄷㄷㄷㄷ', '비프리 의외네?ㅋㅋㅋㅋㅋ', '얘면 전장연도 까고 경찰도 깔듯']"
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 머가리텅텅,"['오늘자 전장연 지지한 래퍼 ㄷㄷㄷㄷ', '비프리 의외네?ㅋㅋㅋㅋㅋ', '뭔가 비프리일거같더라 ㅋㅌㅋㅋ']"
[삭제된 댓글입니다.],"['오늘자 전장연 지지한 래퍼 ㄷㄷㄷㄷ', '비프리 의외네?ㅋㅋㅋㅋㅋ', '누구길래 ㅋㅋㅋ 비프리??아...(납득완료)']"
이십만원 ㅋㅋㅋㅋ,"['[단독]전장연 시위때 승객에 돌려줄 20만원 횡령...서교공 직원 檢 송치', '지연반환금은 사고 등을 이유로 열차 운행이 지연되는 경우 다른 교통수단을 이용하는 승객에게 반환하는 돈이다. 현금으로 바로 지급할 때도 있고, 미승차확인증을 발급해 7일 이내에 반환금을 지급하기도 한다. 전장연은 지난해 3월24일 지하철 2호선 당산역 등에서 지하철에 탑승해 장애인 권리예산을 요구하는 선전전을 벌였다. A씨 등은 이 전장연 시위에 따른 지연반환금을 지급하는 과정에서 횡령을 저지른 것으로 전해졌다. https:n.news.naver.commnewsarticle0080004835898?sid=102 회식비...ㅋㅋㅋㅋㅋ 정신 나간 것들이네', '소소하지만 확실하게 걸린 횡령ㄷㄷㅋㅋㅋㅋㅋ']"
장애인이 왜 약혼자를 유괴했을까? 앉은자세... 아니다,"['2023년 서울 지하철 근황', '', '전동휠체어네 돈 많나봐']"
[삭제된 댓글입니다.],"['설마 이거 전장연이 감성팔이하는거야?', '비장애인도 탈수있지만 깽판치는 비장애인만 못타게하는건데 뭔솔', '+이재명 https://www.gukjenews.com/news/articleView.html?idxno=2547008']"
1년을 방치해서 자기 지지율 다 날려 먹음,"['아니 오세훈 전장연 시위 진작에 좀 이렇게 대응하지....', '지금은 조금 맘에 들게 하는것 같은데 그래도 작년에 전장연 관련해서 계속 아무 대응도 안하고 말 한마디 없었던건 아직도 좀 화나네.. 그래도 지금부턴 계속 말 안들으면 더 강력하게 제지하고 제발 좀 그래라 진짜...']"
5분1초 1초넘으셨네요,"['전장연 벌금 안 내려고 시계 준비함', '그냥 시위를 하지 말라고 ㅅㅂ', 'ㅋ']"
노약자들 이용해야지 모든 장애인이 전장연인것도 아니고,"['팔걸고 전장연 못들어오게 막는 교통공사 직원들.jpg', '전국장애인차별철폐연대(전장연)가 2일 지하철 시위를 재개했다. 교통공사 직원들은 시위대가 전동차에 타지 못하게 스크럼을 짜는 방식으로 막았다. 탑승이 어려워지자 전장연 측 관계자들은 탈 수 있을 때까지 대기하겠다며 승강장 문 앞에 대기했 https:n.news.naver.comarticle0080004835316', '그러면 여론 ㅈ될듯']"
표정 귀여우시다.,"['팔걸고 전장연 못들어오게 막는 교통공사 직원들.jpg', '전국장애인차별철폐연대(전장연)가 2일 지하철 시위를 재개했다. 교통공사 직원들은 시위대가 전동차에 타지 못하게 스크럼을 짜는 방식으로 막았다. 탑승이 어려워지자 전장연 측 관계자들은 탈 수 있을 때까지 대기하겠다며 승강장 문 앞에 대기했 https:n.news.naver.comarticle0080004835316', '표정 더럽게 띠껍네']"
ㅋㅋㅋㅋ 마스크 자유권은 어디서 획득했나보네 공공시설인데 왜안하지,"['팔걸고 전장연 못들어오게 막는 교통공사 직원들.jpg', '전국장애인차별철폐연대(전장연)가 2일 지하철 시위를 재개했다. 교통공사 직원들은 시위대가 전동차에 타지 못하게 스크럼을 짜는 방식으로 막았다. 탑승이 어려워지자 전장연 측 관계자들은 탈 수 있을 때까지 대기하겠다며 승강장 문 앞에 대기했 https:n.news.naver.comarticle0080004835316', '진짜 얼마나 해쳐먹으면 저렇게 열심히 시위하냐 ㅋㅋㅋ']"
표정이 악당 그자체네,"['팔걸고 전장연 못들어오게 막는 교통공사 직원들.jpg', '전국장애인차별철폐연대(전장연)가 2일 지하철 시위를 재개했다. 교통공사 직원들은 시위대가 전동차에 타지 못하게 스크럼을 짜는 방식으로 막았다. 탑승이 어려워지자 전장연 측 관계자들은 탈 수 있을 때까지 대기하겠다며 승강장 문 앞에 대기했 https:n.news.naver.comarticle0080004835316', '장애인들이 다 그렇진 않겠지만 진짜 좋은 마음으로 돕고 싶어도 돕다보면 저런식으로 돌변하는경우가 너무 많더라 청각장애인 자막제작 봉사도 해봤는데 내 일정 문제있어서 잠깐 쉬거나 하는거 진짜 꼽 엄청줘서 관뒀는데 관둬도 반년을 이번에 ~~~드라마 나왔는데 해달라 뭐 이렇다 저렇다 엄청 많이 요구함..']"
이게 맞는 말 아닌가.. 비추가 유ㅐ이리 많지,"['오늘 전장연 8시 삼각지역에서 시위 예정', '출근하는 펨붕이들 화이팅하자', '발전소는 국가보안시설이라서 그래요 일반인은 함부로 출입할수 없는 공간임']"
휠체어 ㅅ1발 찢어버리고싶네,"['다시 시작된 전장연의 지하철테러 예고', 'https:www.khan.co.krnationalnational-generalarticle202301010830011 ㅠㅠ', '그만 좀 해라 진짜']"
ㄲㅂ,"['사무실 몰카 당하는 느낌', '대부분 9~9시 반정도에 출근 하시는데 10시 된 지금까지 나말고 아무도 안오심.. 순간 오늘 일요일인가 했는데 진짜 왜 아무도 안오지.. 오늘도 전장연 시위있나', '머임.. 왜 인기글임.. 10시 30분정도에 다들 출근하심 그냥 단순 주말 피곤으로 지각..', '머임.. 왜 인기글임.. 10시 30분정도에 다들 출근하심 그냥 단순 주말 피곤으로 지각..']"
오세훈 이 시발련 뭐하냐 진짜 아침마다 뒤질거같은데,"['전장연 “휴전 끝, 내달 2~3일 지하철 시위 재개할 것”', '전국장애인차별철폐연대(전장연)는 25일 “이제 휴전은 끝났다”며 예산 쟁취를 목표로 오는 1월 2~3일 삼각지역을 중심으로 ‘지하철 행동’을 재개한다고 밝혔다. 전장연은 지난 20일 오세훈 서울시장의 휴전 제안을 받아들여 국회 예산안 처리 때까지 출근길 지하철 시위를 중단하겠다고 밝혔다. 그런데 24일 국회 본회의를 통과한 내년도 정부 예산에 단체가 요구한 장애인 권리 예산의 극히 일부만 반영되면서 시위 재개를 결정했다. (중략) 한편 전장연은 다음 달 2일 법원의 조정안을 받아들일지도 발표할 예정이다. 지난 19일 서울중앙지법은 서울교통공사가 전장연과 박경석 대표 등을 상대로 낸 손해배상 소송에서 ‘엘리베이터 설치(공사)’와 ‘시위 중단(전장연)’을 골자로 한 강제조정을 결정했다. 법원은 전장연에 열차 운행을 5분 넘게 지연시키는 시위를 하지 않고 이를 위반하면 1회당 500만원을 공사에 지급하도록 했다. 기사링크 https:v.daum.netv20221225153300422 추워서 쉰거 아님?', '기온올라가니까 시작하냐?ㅋㅋㅋ']"
"+건전한 노동시간, 운동시간","['충격주의)전장연 내놔라 공공임대 챌린지.jpg', '아... 할말을 잃음 불법을 저질렀으면 교도소 가야지... 아니 근데 진짜 신기하게 이 할아버지가\xa0 방송에 펨코 출연해주었음 ㅋㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
나보다 더 여기저기 잘 다니는데 ㅋㅋㅋㅋㅋ,"['전장연 근황.news', '조계사 대웅전 점거함... 스님들 무슨 날벼락... 그나저나 이제 지하철에서 절로 옮겨간건가?? 아니면 지하철도 계속 하는건가...', '활동량 개쩌네 절까지가?']"
진짜 나라 개판이네 ㅋㅋ 근데 조계사 저기 좀 꼬시네 ㅋㅋ 박원순 천도제 지내줬잖아 ㅋㅋㅋㅋ 그래서 조계종 개싫어함,"['전장연 근황.news', '조계사 대웅전 점거함... 스님들 무슨 날벼락... 그나저나 이제 지하철에서 절로 옮겨간건가?? 아니면 지하철도 계속 하는건가...', '찾아 보니까 모 국회의원이 안만나줘서 자주 가는 절가서 대기쳤다네ㅋㅋ 개웃긴놈들임']"
파업과 시위가 뭐가 다르지? 파업하면 시민 공격해도 된다고?,"['의외로 전장연 논리에 동조하는 사람들 많구나', '목적이 정당하면 테러를 포함 남의 삶에 피해주는것도 정당하다? 생각보다 파업이나 사보타쥬등을 통해 시민에게 피해주는게 정당한 권한이라 믿는 사람들이 많네 내가 잘못 생각한건가?', '병신새끼야 파업으로 불편주는거랑 시위랑 다르다고 전장연이 파업으로 불편함 줬냐?']"
ㅜㅡㅜ,"['전장연 개 씨발련들아', '아 씨발련들라 늦는다고 개씨발병신년들아']"
딱 미래통합당때로 돌아간느낌,"['이준석 날리니까 아예 이슈파이팅이 안되네', '김재섭은 전장연 꾸준히 반대하고 권성동이랑 조경태 등은 꾸준히 금투세 반대에 목소리 내고 있음. 근데 기사는 몇줄 안나고 오히려 빈곤포르노에서 포르노에 집착하지마라는 이준석 페북글만 이슈화가 되고 있고, 국힘은 또 거품물고 이준석만 비판함. 한참 금투세랑 전장연 예산통과 문제로 물어뜯어도 모자랄판에\xa0 철지난 날리면만 물고 늘어지면서 mbc언론 탄압을 해대니 지지율이 오를리가 있나? 그래서 이준석 바이든하고 이재명 바이든하면 지지률 60프로 뚫는다던 틀튜브랑 국힘국개의원들은 쪽팔려서 어떡하나?', '자한당시절 느낌', '자한당시절 느낌']"
